,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,cycle,office_type,seat_name,seat_number,election_date,stage,party,pct,answer,candidate_name,candidate_id,race_id,nationwide_match,ranked_choice_reallocated,hypothetical
493,110f1992-5382-49b2-ae40-5399740228cc,1fbdf97c-bfb0-497d-a4f6-2d79569ea9fc,Manhattan Institute,,,Manhattan Institute,781.0,Manhattan Institute,,,Text-to-Web/Nonprobability Panel,,US,7/1/26,7/6/26,,,,37591c8e-d91f-40cc-8d12-4d3c2fdf849d,1121.0,lv,,lv,,7/27/26 13:28,,https://manhattan.institute/article/american-attitudes-on-welfare-waste-crime-and-the-political-environment,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,10.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
494,110f1992-5382-49b2-ae40-5399740228cc,1fbdf97c-bfb0-497d-a4f6-2d79569ea9fc,Manhattan Institute,,,Manhattan Institute,781.0,Manhattan Institute,,,Text-to-Web/Nonprobability Panel,,US,7/1/26,7/6/26,,,,37591c8e-d91f-40cc-8d12-4d3c2fdf849d,1121.0,lv,,lv,,7/27/26 13:28,,https://manhattan.institute/article/american-attitudes-on-welfare-waste-crime-and-the-political-environment,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,47.0,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
495,110f1992-5382-49b2-ae40-5399740228cc,1fbdf97c-bfb0-497d-a4f6-2d79569ea9fc,Manhattan Institute,,,Manhattan Institute,781.0,Manhattan Institute,,,Text-to-Web/Nonprobability Panel,,US,7/1/26,7/6/26,,,,37591c8e-d91f-40cc-8d12-4d3c2fdf849d,1121.0,lv,,lv,,7/27/26 13:28,,https://manhattan.institute/article/american-attitudes-on-welfare-waste-crime-and-the-political-environment,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,43.0,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
496,b1c00160-afa2-419a-8359-16254711e9e5,bd236cc6-142b-4003-897f-7feb32f74126,Lake Research Partners,,,Lake Research Partners,165.0,Lake Research Partners,,,Live Phone/Text-to-Web,,CA,7/9/26,7/14/26,,Marni von Wilpert,DEM,39ddfbea-12f5-497e-acb8-221e0bd091e5,500.0,lv,,lv,,7/27/26 10:04,,https://hub.nationaljournal.com/the-dncs-99-problems,,,,,,DEM,2026,U.S. House,Forty-eighth Congressional District,48.0,2026-11-03,general,NONE,6.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,3cbd0c4c-f073-481c-9380-66603077c5dd,,,
497,b1c00160-afa2-419a-8359-16254711e9e5,bd236cc6-142b-4003-897f-7feb32f74126,Lake Research Partners,,,Lake Research Partners,165.0,Lake Research Partners,,,Live Phone/Text-to-Web,,CA,7/9/26,7/14/26,,Marni von Wilpert,DEM,39ddfbea-12f5-497e-acb8-221e0bd091e5,500.0,lv,,lv,,7/27/26 10:04,,https://hub.nationaljournal.com/the-dncs-99-problems,,,,,,DEM,2026,U.S. House,Forty-eighth Congressional District,48.0,2026-11-03,general,REP,46.0,Desmond,Jim Desmond,80d42951-9a04-4da4-9e6f-c85c90617756,3cbd0c4c-f073-481c-9380-66603077c5dd,,,
498,b1c00160-afa2-419a-8359-16254711e9e5,bd236cc6-142b-4003-897f-7feb32f74126,Lake Research Partners,,,Lake Research Partners,165.0,Lake Research Partners,,,Live Phone/Text-to-Web,,CA,7/9/26,7/14/26,,Marni von Wilpert,DEM,39ddfbea-12f5-497e-acb8-221e0bd091e5,500.0,lv,,lv,,7/27/26 10:04,,https://hub.nationaljournal.com/the-dncs-99-problems,,,,,,DEM,2026,U.S. House,Forty-eighth Congressional District,48.0,2026-11-03,general,DEM,48.0,Wilpert,Marni von Wilpert,4a9ab90e-29e4-450d-8886-834090015dd1,3cbd0c4c-f073-481c-9380-66603077c5dd,,,
499,b144d381-9ebb-4a6d-9b5a-fd402a0168f5,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,ca805caf-4575-43dd-b894-c0de3467b2fb,CBS News,YouGov,391.0,YouGov,,,Nonprobability Panel,,US,7/22/26,7/24/26,,,,988f2d52-5d33-424d-b074-3e7e9eaee56e,1474.0,rv,,rv,,7/26/26 09:10,,https://www.cbsnews.com/news/iran-conflict-trump-opinion-poll/,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,7.0,Does not matter,Does not matter,a4dd9167-2610-4e54-b3cb-c7710dfe4a2f,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
500,b144d381-9ebb-4a6d-9b5a-fd402a0168f5,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,ca805caf-4575-43dd-b894-c0de3467b2fb,CBS News,YouGov,391.0,YouGov,,,Nonprobability Panel,,US,7/22/26,7/24/26,,,,988f2d52-5d33-424d-b074-3e7e9eaee56e,1474.0,rv,,rv,,7/26/26 09:10,,https://www.cbsnews.com/news/iran-conflict-trump-opinion-poll/,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,6.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
501,b144d381-9ebb-4a6d-9b5a-fd402a0168f5,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,ca805caf-4575-43dd-b894-c0de3467b2fb,CBS News,YouGov,391.0,YouGov,,,Nonprobability Panel,,US,7/22/26,7/24/26,,,,988f2d52-5d33-424d-b074-3e7e9eaee56e,1474.0,rv,,rv,,7/26/26 09:10,,https://www.cbsnews.com/news/iran-conflict-trump-opinion-poll/,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,40.0,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
502,b144d381-9ebb-4a6d-9b5a-fd402a0168f5,59ef5d62-c6ba-41a3-b2cd-24b8543e62b9,YouGov,ca805caf-4575-43dd-b894-c0de3467b2fb,CBS News,YouGov,391.0,YouGov,,,Nonprobability Panel,,US,7/22/26,7/24/26,,,,988f2d52-5d33-424d-b074-3e7e9eaee56e,1474.0,rv,,rv,,7/26/26 09:10,,https://www.cbsnews.com/news/iran-conflict-trump-opinion-poll/,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,47.0,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
503,770fa4c9-06c6-4d91-9789-b9dbc95b8754,b616c2cc-cb2e-4394-9d34-8ee9a1b530d2,McLaughlin & Associates,,,McLaughlin & Associates,203.0,McLaughlin & Associates,,,,,US,7/15/26,7/21/26,,,,d13997d0-b5ca-44db-ad04-d66a3abc9914,1000.0,lv,,lv,,7/24/26 09:39,,https://mclaughlinonline.com/pols/wp-content/uploads/2026/07/National-July-Presentation-RELEASE-7-22-26.pdf,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,10.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
504,770fa4c9-06c6-4d91-9789-b9dbc95b8754,b616c2cc-cb2e-4394-9d34-8ee9a1b530d2,McLaughlin & Associates,,,McLaughlin & Associates,203.0,McLaughlin & Associates,,,,,US,7/15/26,7/21/26,,,,d13997d0-b5ca-44db-ad04-d66a3abc9914,1000.0,lv,,lv,,7/24/26 09:39,,https://mclaughlinonline.com/pols/wp-content/uploads/2026/07/National-July-Presentation-RELEASE-7-22-26.pdf,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,44.0,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
505,770fa4c9-06c6-4d91-9789-b9dbc95b8754,b616c2cc-cb2e-4394-9d34-8ee9a1b530d2,McLaughlin & Associates,,,McLaughlin & Associates,203.0,McLaughlin & Associates,,,,,US,7/15/26,7/21/26,,,,d13997d0-b5ca-44db-ad04-d66a3abc9914,1000.0,lv,,lv,,7/24/26 09:39,,https://mclaughlinonline.com/pols/wp-content/uploads/2026/07/National-July-Presentation-RELEASE-7-22-26.pdf,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,46.0,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
506,dd9f0cc9-7e5e-431a-9b0f-013c62dc3dc9,433ef9e7-7784-4272-92fc-ad8ae9efb109,Tulchin Research,20c85a44-ad67-4d54-82bd-b78cdcaf9ad8,House Majority PAC,Tulchin Research,340.0,Tulchin Research,,,,,VA,7/9/26,7/13/26,,,,35bbd2f9-427d-4b65-b98a-21c62ed0745c,700.0,lv,,lv,,7/24/26 09:16,,https://www.politico.com/newsletters/playbook/2026/07/24/dinner-with-a-side-of-vicious-01011141?template_id=OT5J0E7B7DD7&is_login_link=true,,,,,,DEM,2026,U.S. House,Second Congressional District,2.0,2026-11-03,general,REP,47.0,Kiggans,Jen A. Kiggans,4c4f3c3d-83b6-47aa-a77a-df0891b4df83,df823ad4-9e56-413d-ac88-0b96f98841e1,,,
507,dd9f0cc9-7e5e-431a-9b0f-013c62dc3dc9,433ef9e7-7784-4272-92fc-ad8ae9efb109,Tulchin Research,20c85a44-ad67-4d54-82bd-b78cdcaf9ad8,House Majority PAC,Tulchin Research,340.0,Tulchin Research,,,,,VA,7/9/26,7/13/26,,,,35bbd2f9-427d-4b65-b98a-21c62ed0745c,700.0,lv,,lv,,7/24/26 09:16,,https://www.politico.com/newsletters/playbook/2026/07/24/dinner-with-a-side-of-vicious-01011141?template_id=OT5J0E7B7DD7&is_login_link=true,,,,,,DEM,2026,U.S. House,Second Congressional District,2.0,2026-11-03,general,DEM,47.0,Luria,Elaine G. Luria,804f623e-b008-45da-8ce9-8b30e3cff3a6,df823ad4-9e56-413d-ac88-0b96f98841e1,,,
508,cab0e648-fb61-4072-9032-a321c5c13cb7,ba90f015-c45b-4884-8111-14ec9e67161e,co/efficient,,,co/efficient,514.0,co/efficient,,,,,NY,7/20/26,7/22/26,,,,4b8bb0db-ae01-4fac-98c2-1a205d5faadd,1292.0,lv,,lv,,7/23/26 16:46,,https://coefficient.org/b96b92b3.pdf,,,,,,,2026,U.S. House,Seventeenth Congressional District,17.0,2026-11-03,general,NONE,5.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,f78af32c-a079-4969-9b04-00752b7e0de2,,,
509,cab0e648-fb61-4072-9032-a321c5c13cb7,ba90f015-c45b-4884-8111-14ec9e67161e,co/efficient,,,co/efficient,514.0,co/efficient,,,,,NY,7/20/26,7/22/26,,,,4b8bb0db-ae01-4fac-98c2-1a205d5faadd,1292.0,lv,,lv,,7/23/26 16:46,,https://coefficient.org/b96b92b3.pdf,,,,,,,2026,U.S. House,Seventeenth Congressional District,17.0,2026-11-03,general,DEM,45.0,Conley (Cait),Cait Conley,ff4d22bd-f8bc-4d63-b5d8-3ca29bb3125c,f78af32c-a079-4969-9b04-00752b7e0de2,,,
510,cab0e648-fb61-4072-9032-a321c5c13cb7,ba90f015-c45b-4884-8111-14ec9e67161e,co/efficient,,,co/efficient,514.0,co/efficient,,,,,NY,7/20/26,7/22/26,,,,4b8bb0db-ae01-4fac-98c2-1a205d5faadd,1292.0,lv,,lv,,7/23/26 16:46,,https://coefficient.org/b96b92b3.pdf,,,,,,,2026,U.S. House,Seventeenth Congressional District,17.0,2026-11-03,general,REP,50.0,Lawler (Mike),Mike Lawler,09adbb7e-62a0-4f73-bf03-151729e3a680,f78af32c-a079-4969-9b04-00752b7e0de2,,,
511,3eb86f5c-3c7c-4f55-8102-32b5983623c5,d7661595-0345-4bf2-b37b-f8fa234d783c,Pew Research Center,,,Pew Research Center,253.0,Pew Research Center,,,Live Phone/Probability Panel,,US,7/6/26,7/12/26,,,,5da9797e-313a-4c07-bc69-ee9045484393,2779.0,rv,,rv,,7/23/26 13:20,,https://www.pewresearch.org/politics/2026/07/23/as-the-2026-midterms-approach-economy-is-front-and-center/,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,14.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
512,3eb86f5c-3c7c-4f55-8102-32b5983623c5,d7661595-0345-4bf2-b37b-f8fa234d783c,Pew Research Center,,,Pew Research Center,253.0,Pew Research Center,,,Live Phone/Probability Panel,,US,7/6/26,7/12/26,,,,5da9797e-313a-4c07-bc69-ee9045484393,2779.0,rv,,rv,,7/23/26 13:20,,https://www.pewresearch.org/politics/2026/07/23/as-the-2026-midterms-approach-economy-is-front-and-center/,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,5.0,Someone else,Someone else,d23503df-ca4b-41e0-807f-67f2629609ac,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
513,3eb86f5c-3c7c-4f55-8102-32b5983623c5,d7661595-0345-4bf2-b37b-f8fa234d783c,Pew Research Center,,,Pew Research Center,253.0,Pew Research Center,,,Live Phone/Probability Panel,,US,7/6/26,7/12/26,,,,5da9797e-313a-4c07-bc69-ee9045484393,2779.0,rv,,rv,,7/23/26 13:20,,https://www.pewresearch.org/politics/2026/07/23/as-the-2026-midterms-approach-economy-is-front-and-center/,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,43.0,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
514,3eb86f5c-3c7c-4f55-8102-32b5983623c5,d7661595-0345-4bf2-b37b-f8fa234d783c,Pew Research Center,,,Pew Research Center,253.0,Pew Research Center,,,Live Phone/Probability Panel,,US,7/6/26,7/12/26,,,,5da9797e-313a-4c07-bc69-ee9045484393,2779.0,rv,,rv,,7/23/26 13:20,,https://www.pewresearch.org/politics/2026/07/23/as-the-2026-midterms-approach-economy-is-front-and-center/,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,37.0,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
515,43f0dff7-67cb-4ecf-9d29-16dda38a31cf,8c016954-3c5a-4142-a87a-14bf33fc469c,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,,,Text-to-Web/Nonprobability Panel/IVR,,ID,7/7/26,7/14/26,,Sarah Zabel,IND,026a3f9f-8c4f-4188-ac41-09364951bcb4,480.0,lv,,lv,,7/23/26 12:20,,https://www.surveyusa.com/client/PollReport.aspx?g=48a62c75-2dbc-4948-9e01-cbeccf52c3d6,,,,,,IND,2026,U.S. House,First Congressional District,1.0,2026-11-03,general,NONE,1.0,Would not vote,Would not vote,2161fbf6-e73e-4930-ab2e-e531b2df05e4,334d6e3d-d3a4-419f-b548-dd1640a99f12,,,
516,43f0dff7-67cb-4ecf-9d29-16dda38a31cf,8c016954-3c5a-4142-a87a-14bf33fc469c,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,,,Text-to-Web/Nonprobability Panel/IVR,,ID,7/7/26,7/14/26,,Sarah Zabel,IND,026a3f9f-8c4f-4188-ac41-09364951bcb4,480.0,lv,,lv,,7/23/26 12:20,,https://www.surveyusa.com/client/PollReport.aspx?g=48a62c75-2dbc-4948-9e01-cbeccf52c3d6,,,,,,IND,2026,U.S. House,First Congressional District,1.0,2026-11-03,general,NONE,14.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,334d6e3d-d3a4-419f-b548-dd1640a99f12,,,
517,43f0dff7-67cb-4ecf-9d29-16dda38a31cf,8c016954-3c5a-4142-a87a-14bf33fc469c,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,,,Text-to-Web/Nonprobability Panel/IVR,,ID,7/7/26,7/14/26,,Sarah Zabel,IND,026a3f9f-8c4f-4188-ac41-09364951bcb4,480.0,lv,,lv,,7/23/26 12:20,,https://www.surveyusa.com/client/PollReport.aspx?g=48a62c75-2dbc-4948-9e01-cbeccf52c3d6,,,,,,IND,2026,U.S. House,First Congressional District,1.0,2026-11-03,general,IND,6.0,Zabel,Sarah Zabel,2677b33c-7f03-4bef-917f-9bd6ec2739e4,334d6e3d-d3a4-419f-b548-dd1640a99f12,,,
518,43f0dff7-67cb-4ecf-9d29-16dda38a31cf,8c016954-3c5a-4142-a87a-14bf33fc469c,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,,,Text-to-Web/Nonprobability Panel/IVR,,ID,7/7/26,7/14/26,,Sarah Zabel,IND,026a3f9f-8c4f-4188-ac41-09364951bcb4,480.0,lv,,lv,,7/23/26 12:20,,https://www.surveyusa.com/client/PollReport.aspx?g=48a62c75-2dbc-4948-9e01-cbeccf52c3d6,,,,,,IND,2026,U.S. House,First Congressional District,1.0,2026-11-03,general,DEM,35.0,Peterson (Kaylee),Kaylee Peterson,b1aeced0-8dae-41e1-86fc-ccaa3dfbcc7a,334d6e3d-d3a4-419f-b548-dd1640a99f12,,,
519,43f0dff7-67cb-4ecf-9d29-16dda38a31cf,8c016954-3c5a-4142-a87a-14bf33fc469c,SurveyUSA,,,SurveyUSA,325.0,SurveyUSA,,,Text-to-Web/Nonprobability Panel/IVR,,ID,7/7/26,7/14/26,,Sarah Zabel,IND,026a3f9f-8c4f-4188-ac41-09364951bcb4,480.0,lv,,lv,,7/23/26 12:20,,https://www.surveyusa.com/client/PollReport.aspx?g=48a62c75-2dbc-4948-9e01-cbeccf52c3d6,,,,,,IND,2026,U.S. House,First Congressional District,1.0,2026-11-03,general,REP,45.0,Fulcher,Russ Fulcher,d897a925-c3d8-4259-a4a0-5df425aacfbe,334d6e3d-d3a4-419f-b548-dd1640a99f12,,,
520,f76ef88f-105f-40c6-9a0f-d5c1cd626626,a6295aab-886d-497f-92c9-5407f56a8c33,Change Research,,,Change Research,48.0,Change Research,,,,,US,7/13/26,7/17/26,,,,da411f43-17ea-4cbe-b02e-bba2e5f00745,2006.0,rv,,rv,,7/23/26 10:54,,https://portal.changeresearch.com/portal/projects/0bc92362-5cbd-4cb3-9ec4-8690c0780aad,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,16.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
521,f76ef88f-105f-40c6-9a0f-d5c1cd626626,a6295aab-886d-497f-92c9-5407f56a8c33,Change Research,,,Change Research,48.0,Change Research,,,,,US,7/13/26,7/17/26,,,,da411f43-17ea-4cbe-b02e-bba2e5f00745,2006.0,rv,,rv,,7/23/26 10:54,,https://portal.changeresearch.com/portal/projects/0bc92362-5cbd-4cb3-9ec4-8690c0780aad,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,38.0,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
522,f76ef88f-105f-40c6-9a0f-d5c1cd626626,a6295aab-886d-497f-92c9-5407f56a8c33,Change Research,,,Change Research,48.0,Change Research,,,,,US,7/13/26,7/17/26,,,,da411f43-17ea-4cbe-b02e-bba2e5f00745,2006.0,rv,,rv,,7/23/26 10:54,,https://portal.changeresearch.com/portal/projects/0bc92362-5cbd-4cb3-9ec4-8690c0780aad,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,46.0,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
523,83cc7ba1-9b5e-4d9b-b1e5-6527d437b432,a6295aab-886d-497f-92c9-5407f56a8c33,Change Research,,,Change Research,48.0,Change Research,,,,,US,6/10/26,6/17/26,,,,3254045e-a851-43c4-95fd-8300733bd6c7,1714.0,rv,,rv,,7/23/26 10:54,,https://portal.changeresearch.com/portal/projects/92fca10b-bc07-4b9c-9d7b-f281ec087a74,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,19.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
524,83cc7ba1-9b5e-4d9b-b1e5-6527d437b432,a6295aab-886d-497f-92c9-5407f56a8c33,Change Research,,,Change Research,48.0,Change Research,,,,,US,6/10/26,6/17/26,,,,3254045e-a851-43c4-95fd-8300733bd6c7,1714.0,rv,,rv,,7/23/26 10:54,,https://portal.changeresearch.com/portal/projects/92fca10b-bc07-4b9c-9d7b-f281ec087a74,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,38.0,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
525,83cc7ba1-9b5e-4d9b-b1e5-6527d437b432,a6295aab-886d-497f-92c9-5407f56a8c33,Change Research,,,Change Research,48.0,Change Research,,,,,US,6/10/26,6/17/26,,,,3254045e-a851-43c4-95fd-8300733bd6c7,1714.0,rv,,rv,,7/23/26 10:54,,https://portal.changeresearch.com/portal/projects/92fca10b-bc07-4b9c-9d7b-f281ec087a74,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,43.0,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
526,2a0ba662-5fe7-4a28-9132-270ca98e77b6,2df67459-2691-479a-8c87-f98549fe2429,J.L. Partners,c3aee16d-168b-4940-9cd9-e599de894f92,DailyMail.com,J.L. Partners,619.0,J.L. Partners,,,,,US,7/17/26,7/20/26,,,,68b5b631-3a25-4539-abad-2cd6f7059ffb,626.0,lv,,lv,,7/23/26 08:06,,https://www.dailymail.com/news/us-politics/article-15991575/americans-brutal-verdict-trump-iran-war.html,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,9.38,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
527,2a0ba662-5fe7-4a28-9132-270ca98e77b6,2df67459-2691-479a-8c87-f98549fe2429,J.L. Partners,c3aee16d-168b-4940-9cd9-e599de894f92,DailyMail.com,J.L. Partners,619.0,J.L. Partners,,,,,US,7/17/26,7/20/26,,,,68b5b631-3a25-4539-abad-2cd6f7059ffb,626.0,lv,,lv,,7/23/26 08:06,,https://www.dailymail.com/news/us-politics/article-15991575/americans-brutal-verdict-trump-iran-war.html,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,40.58,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
528,2a0ba662-5fe7-4a28-9132-270ca98e77b6,2df67459-2691-479a-8c87-f98549fe2429,J.L. Partners,c3aee16d-168b-4940-9cd9-e599de894f92,DailyMail.com,J.L. Partners,619.0,J.L. Partners,,,,,US,7/17/26,7/20/26,,,,68b5b631-3a25-4539-abad-2cd6f7059ffb,626.0,lv,,lv,,7/23/26 08:06,,https://www.dailymail.com/news/us-politics/article-15991575/americans-brutal-verdict-trump-iran-war.html,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,50.04,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
529,6266a2e5-7cea-4ade-b05f-3ba9bf4d34a5,7485e3b7-8959-43d7-985f-95417076d068,Emerson College,,,Emerson College,88.0,Emerson College,,,Text-to-Web/Nonprobability Panel,,US,7/19/26,7/20/26,,,,7a9d04f0-630d-4f67-9d0c-a426acebd680,1100.0,lv,,lv,,7/23/26 06:00,,https://emersoncollegepolling.com/july-2026-national-poll-democrats-with-11-point-generic-ballot-advantage/,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,5.6,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
530,6266a2e5-7cea-4ade-b05f-3ba9bf4d34a5,7485e3b7-8959-43d7-985f-95417076d068,Emerson College,,,Emerson College,88.0,Emerson College,,,Text-to-Web/Nonprobability Panel,,US,7/19/26,7/20/26,,,,7a9d04f0-630d-4f67-9d0c-a426acebd680,1100.0,lv,,lv,,7/23/26 06:00,,https://emersoncollegepolling.com/july-2026-national-poll-democrats-with-11-point-generic-ballot-advantage/,,,,,,,2026,U.S. House,,,2026-11-03,general,REP,41.5,Republican,Generic Republican,97a3a951-7de9-49d7-b305-e6f1797d0217,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
531,6266a2e5-7cea-4ade-b05f-3ba9bf4d34a5,7485e3b7-8959-43d7-985f-95417076d068,Emerson College,,,Emerson College,88.0,Emerson College,,,Text-to-Web/Nonprobability Panel,,US,7/19/26,7/20/26,,,,7a9d04f0-630d-4f67-9d0c-a426acebd680,1100.0,lv,,lv,,7/23/26 06:00,,https://emersoncollegepolling.com/july-2026-national-poll-democrats-with-11-point-generic-ballot-advantage/,,,,,,,2026,U.S. House,,,2026-11-03,general,DEM,52.9,Democrat,Generic Democrat,d73e9669-a0c1-41c3-b768-9e0355cf5fec,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
532,aefe0455-e8af-46a9-baf9-8645d35e57a3,4da0e617-fda4-4c29-a2c0-1055e6af4eaf,Beacon Research/Shaw & Company Research,d380c59c-d59c-465b-90a9-cb0f2d14e4f0,Fox News,Beacon Research/Shaw & Company Research,103.0,Beacon Research/Shaw & Co. Research,,,Live Phone/Text-to-Web,,US,7/17/26,7/20/26,,,,0959f6c6-f04b-446b-ad01-c729d79078cf,1003.0,rv,,rv,,7/22/26 19:48,,https://www.foxnews.com/politics/fox-news-poll-voters-want-major-change-amid-economic-political-discontent,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,1.0,Don't know,Don't know,d8390906-54c4-4050-9005-4934a65fa7b1,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
533,aefe0455-e8af-46a9-baf9-8645d35e57a3,4da0e617-fda4-4c29-a2c0-1055e6af4eaf,Beacon Research/Shaw & Company Research,d380c59c-d59c-465b-90a9-cb0f2d14e4f0,Fox News,Beacon Research/Shaw & Company Research,103.0,Beacon Research/Shaw & Co. Research,,,Live Phone/Text-to-Web,,US,7/17/26,7/20/26,,,,0959f6c6-f04b-446b-ad01-c729d79078cf,1003.0,rv,,rv,,7/22/26 19:48,,https://www.foxnews.com/politics/fox-news-poll-voters-want-major-change-amid-economic-political-discontent,,,,,,,2026,U.S. House,,,2026-11-03,general,NONE,0.0,Neither/someone else,Neither/someone else,5e067417-0d8a-45cb-8675-e13d2b79f8b5,e8c18a2e-fccf-45f1-95dc-b5ecfe47f91c,,,
