,district,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,cd_fullname,urban,rural,total,seat_number,state,urban_pct,rural_pct
130,NY-19,85.9006724385122,2.5764290543078197,5.5801945793421925,3.959843108566651,0.0818095421604904,33.6,"Congressional District 19 (119th Congress), New York",318286,458685,776971,19,New York,40.96497810085576,59.03502189914423
131,TX-19,56.88330758188413,1.1988121459175736,33.81384441741456,5.907674662400328,0.22591874230652625,24.52,"Congressional District 19 (119th Congress), Texas",538074,228913,766987,19,Texas,70.15425294040186,29.845747059598143
132,AL-02,44.148607273820936,1.2867142272709442,2.1193050099286967,50.20744717615917,0.36856666237014707,25.27,"Congressional District 2 (119th Congress), Alabama",503557,214197,717754,2,Alabama,70.15732409711404,29.842675902885947
133,AZ-02,61.65272226886983,1.196314331039111,14.154285795303275,2.311025972655222,17.555290548108566,25.05,"Congressional District 2 (119th Congress), Arizona",452031,342581,794612,2,Arizona,56.88700900565308,43.11299099434693
134,AR-02,72.7542733091185,1.0554177761228634,3.4469252548529195,20.171494411151,0.21182124113898704,32.53,"Congressional District 2 (119th Congress), Arkansas",520045,232665,752710,2,Arkansas,69.08968925615443,30.91031074384557
135,CA-02,75.25723077580588,3.9929980518486072,13.875681585873586,1.6885165913405207,1.3683359510504705,42.29,"Congressional District 2 (119th Congress), California",581153,184585,765738,2,California,75.89449655103965,24.10550344896035
136,CO-02,83.40108508527558,2.528400230479302,10.499318958332232,0.8697598116695124,0.26642561491983446,57.84,"Congressional District 2 (119th Congress), Colorado",605850,115870,721720,2,Colorado,83.94529734523084,16.054702654769162
137,CT-02,83.8649026544923,2.7738349963632256,7.447090227316061,3.363839868934884,0.20249419175334904,38.45,"Congressional District 2 (119th Congress), Connecticut",452175,269013,721188,2,Connecticut,62.69863059285512,37.30136940714488
138,FL-02,67.5182375065772,1.5743044413119311,5.595650281601393,22.44544988014889,0.22979583087026847,29.599999999999998,"Congressional District 2 (119th Congress), Florida",444131,325090,769221,2,Florida,57.73776326959352,42.26223673040648
139,GA-02,43.0879228834989,1.2618676918602796,3.6499469788589285,49.646939492061016,0.1301589215606303,20.82,"Congressional District 2 (119th Congress), Georgia",489788,275349,765137,2,Georgia,64.01311137743959,35.9868886225604
140,HI-02,31.99030939739395,35.60183245974513,9.41531854837188,1.7626481609364566,0.14754772659519472,31.35,"Congressional District 2 (119th Congress), Hawaii",529717,199159,728876,2,Hawaii,72.67587353678815,27.32412646321185
141,ID-02,84.99836428478169,1.2271531660258281,10.023633517638585,0.6225986893740125,0.7819158846285312,32.31,"Congressional District 2 (119th Congress), Idaho",633961,285592,919553,2,Idaho,68.9423013137905,31.057698686209495
142,IL-02,39.11420953987963,0.9572812767697401,10.635554100083443,47.445738951209,0.06050076874830015,23.74,"Congressional District 2 (119th Congress), Illinois",638246,115431,753677,2,Illinois,84.68428783152464,15.315712168475354
143,IN-02,83.61173424414015,1.0270500054287717,7.0378965073674875,5.96042333378113,0.1317627313898944,24.08,"Congressional District 2 (119th Congress), Indiana",498724,255223,753947,2,Indiana,66.148416267987,33.85158373201299
144,IA-02,91.25811031353244,1.129307256491568,2.5123727891517507,3.0926997226903024,0.21378720129499648,28.32,"Congressional District 2 (119th Congress), Iowa",481747,315842,797589,2,Iowa,60.400406725769784,39.59959327423021
145,KS-02,77.69663006208178,1.528442819811791,8.45014576378714,7.946203344259324,0.5575653671283778,26.91,"Congressional District 2 (119th Congress), Kansas",459010,275460,734470,2,Kansas,62.49540484975561,37.5045951502444
146,KY-02,88.87135047353722,1.2806154233835687,2.576455435703236,4.883768138260267,0.10237223594962935,23.04,"Congressional District 2 (119th Congress), Kentucky",387302,363670,750972,2,Kentucky,51.57342750462068,48.426572495379325
147,LA-02,37.68954719454969,2.473469198190136,5.774881613944458,51.36141731017593,0.2666923891743968,26.75,"Congressional District 2 (119th Congress), Louisiana",713043,63273,776316,2,Louisiana,91.84958187129983,8.150418128700169
148,ME-02,94.62380497992547,0.5984552508867004,1.5425886250292566,0.8485317681796086,0.5520047530741948,26.919999999999998,"Congressional District 2 (119th Congress), Maine",182761,498419,681180,2,Maine,26.830059602454565,73.16994039754545
149,MD-02,65.62703992730678,4.28534873074091,4.240263617357943,23.326759146272472,0.09608873585867993,45.14,"Congressional District 2 (119th Congress), Maryland",673745,97161,770906,2,Maryland,87.3965178633971,12.603482136602906
150,MA-02,80.46174719435807,4.442883363120142,9.045547991198257,3.9948759801237617,0.0535473851313891,45.18,"Congressional District 2 (119th Congress), Massachusetts",637473,143628,781101,2,Massachusetts,81.6121090614402,18.387890938559803
151,MI-02,90.91613640071789,0.47120248001305276,3.5638766519823792,2.189264154021863,0.5725240659161364,21.22,"Congressional District 2 (119th Congress), Michigan",198485,576512,774997,2,Michigan,25.61106688154922,74.38893311845078
152,MN-02,82.25967225315985,4.615264853698687,5.011325512116304,5.4142213496820695,0.28100180942381336,42.449999999999996,"Congressional District 2 (119th Congress), Minnesota",620863,92449,713312,2,Minnesota,87.03947220851464,12.960527791485351
153,MS-02,33.94636556366697,0.2941291232425181,1.2536255176988438,62.818399885544196,0.292271074453873,21.2,"Congressional District 2 (119th Congress), Mississippi",351481,388838,740319,2,Mississippi,47.47696601059813,52.52303398940187
154,MO-02,89.78628179243528,3.134970128375631,2.324956415680708,3.0014608499114535,0.06167267314861392,48.68,"Congressional District 2 (119th Congress), Missouri",671984,97380,769364,2,Missouri,87.34279222838605,12.657207771613956
155,MT-02,86.62166729297097,0.5296407376683046,3.540628242306502,0.5112061202929686,5.879224895241741,30.680000000000003,"Congressional District 2 (119th Congress), Montana",304677,237436,542113,2,Montana,56.20175129539413,43.79824870460587
156,NE-02,78.47041192292507,2.4159542419357303,7.542358276742924,8.65598774898508,0.1782243445292543,41.57,"Congressional District 2 (119th Congress), Nebraska",614229,39618,653847,2,Nebraska,93.94078431192618,6.059215688073816
157,NV-02,72.29993073431959,4.0649650053241535,16.828803495676926,2.1630879398456857,1.3997870338781544,28.17,"Congressional District 2 (119th Congress), Nevada",646991,130426,777417,2,Nevada,83.22316080044558,16.776839199554423
158,NH-02,91.59443898226989,1.790424223514601,3.3892893811698888,1.1317585339926641,0.08326288942180363,38.46,"Congressional District 2 (119th Congress), New Hampshire",332826,355939,688765,2,New Hampshire,48.322141804534205,51.677858195465795
159,NJ-02,71.65947187180537,3.167022553584241,12.160030959593279,10.655887887915313,0.19794961189204555,29.26,"Congressional District 2 (119th Congress), New Jersey",614952,164104,779056,2,New Jersey,78.93553223388305,21.06446776611694
160,NM-02,35.461950489014825,0.9836806690804584,54.306882535530775,2.1744307609094906,5.062907932817476,22.81,"Congressional District 2 (119th Congress), New Mexico",517664,188182,705846,2,New Mexico,73.33951031811472,26.660489681885284
161,NY-02,64.7037151417627,2.9763033517726885,20.72901372025277,9.933773638404427,0.1585676178917731,32.62,"Congressional District 2 (119th Congress), New York",775918,1053,776971,2,New York,99.86447370622584,0.13552629377415631
162,NC-02,61.50372160883424,4.328347685226198,7.224278232068571,23.987337309557947,0.18151543694779262,52.910000000000004,"Congressional District 2 (119th Congress), North Carolina",727951,17719,745670,2,North Carolina,97.62374777046146,2.3762522295385358
163,OH-02,94.23696517134591,0.5048394156500219,1.1762034364623066,2.0960379649771768,0.09362895290249754,20.31,"Congressional District 2 (119th Congress), Ohio",333381,453248,786629,2,Ohio,42.38096993627237,57.61903006372763
164,OK-02,67.9554674192991,0.7966822733668506,3.737873264817451,3.139991277802006,15.091377366719055,19.11,"Congressional District 2 (119th Congress), Oklahoma",255274,536597,791871,2,Oklahoma,32.236816350137836,67.76318364986216
165,OR-02,83.46264608067183,0.8858666369395983,9.935157832153541,0.6413614997305984,1.3462646080671832,23.07,"Congressional District 2 (119th Congress), Oregon",415100,291109,706209,2,Oregon,58.77863352067164,41.22136647932836
166,PA-02,43.47696640987822,8.06327455208927,21.12912482347019,25.06145489944901,0.09460626751831894,26.8,"Congressional District 2 (119th Congress), Pennsylvania",764865,0,764865,2,Pennsylvania,100.0,0.0
167,RI-02,81.30964333636732,2.3925364311116533,10.280470296797441,3.894117536665697,0.12573777106342252,36.059999999999995,"Congressional District 2 (119th Congress), Rhode Island",465102,84199,549301,2,Rhode Island,84.6716099187877,15.328390081212303
168,SC-02,65.25302023625356,1.6498403812964437,4.289227302399199,26.328412129233026,0.10891629183843189,34.94,"Congressional District 2 (119th Congress), South Carolina",535511,195692,731203,2,South Carolina,73.23698070166562,26.763019298334388
169,TN-02,88.23716576706899,1.2646850916080739,2.8821568038942655,5.376264726094237,0.0682283748033924,32.71,"Congressional District 2 (119th Congress), Tennessee",575331,192540,767871,2,Tennessee,74.92547576350715,25.074524236492852
170,TX-02,56.570019579144926,3.8173539963467706,23.32003599164314,13.959698627915149,0.12859675071153007,39.25,"Congressional District 2 (119th Congress), Texas",696876,70111,766987,2,Texas,90.85890634391457,9.141093656085436
171,UT-02,79.81344345112373,3.4340543289912673,12.395665405139788,1.1438226850694415,0.659672232902575,32.04,"Congressional District 2 (119th Congress), Utah",707945,109959,817904,2,Utah,86.55600168234902,13.443998317650971
172,VA-02,63.04207381768069,4.721011944220944,6.216358910260627,22.46647066066841,0.1467514789006796,37.419999999999995,"Congressional District 2 (119th Congress), Virginia",657283,128155,785438,2,Virginia,83.68362620601498,16.31637379398501
173,WA-02,77.92273753334702,6.307202955058486,7.935050277036733,2.3443806005882752,1.1105410766810315,34.64,"Congressional District 2 (119th Congress), Washington",578441,190664,769105,2,Washington,75.20962677397755,24.790373226022457
174,WV-02,92.08097048137802,0.7071761656580811,2.132164829566765,3.0789383820458704,0.08593037120800748,24.67,"Congressional District 2 (119th Congress), West Virginia",429840,467809,897649,2,West Virginia,47.88508648703447,52.11491351296553
175,WI-02,86.4464304919611,3.337746989927342,4.188095821601293,3.431191916484919,0.1491592601277551,46.81,"Congressional District 2 (119th Congress), Wisconsin",555904,180811,736715,2,Wisconsin,75.45713064074981,24.542869359250187
176,CA-20,55.31261600565595,7.089519524393133,30.804386715988308,3.293021659363557,0.49638761885041777,28.37,"Congressional District 20 (119th Congress), California",633288,129926,763214,20,California,82.9764653164119,17.02353468358809
177,FL-20,25.138197844863303,2.8160400250945976,21.040005366140445,48.678785200500315,0.09449931147683287,24.83,"Congressional District 20 (119th Congress), Florida",762202,7019,769221,20,Florida,99.08751841148383,0.9124815885161742
178,NY-20,79.69113407431705,3.732830479782287,5.995012123539777,8.242523542414258,0.08076865385027471,40.79,"Congressional District 20 (119th Congress), New York",675138,101833,776971,20,New York,86.89359062307345,13.106409376926553
179,TX-20,21.449285349228497,2.2095122151972633,67.67906466598905,6.539336897494942,0.16021499819112098,24.69,"Congressional District 20 (119th Congress), Texas",766678,309,766987,20,Texas,99.95971248534852,0.04028751465148692
180,CA-21,25.734710620024902,9.79271403120131,56.772392271874786,5.460788236582744,0.3934253263083069,16.3,"Congressional District 21 (119th Congress), California",694811,61517,756328,21,California,91.8663595688643,8.133640431135698
181,FL-21,70.41003508191457,1.953428474577371,13.998219142755659,11.813506293821982,0.09066477227571823,34.75,"Congressional District 21 (119th Congress), Florida",741959,27262,769221,21,Florida,96.45589498986638,3.5441050101336287
182,NY-21,91.9994871887589,0.7573827560645682,2.9473497356227942,2.3472619660065317,0.5700094179756776,24.87,"Congressional District 21 (119th Congress), New York",294274,482697,776971,21,New York,37.8745152650485,62.1254847349515
183,TX-21,65.16283823695336,1.935508492012398,27.033237982093432,3.504821763975815,0.12942105647403948,44.73,"Congressional District 21 (119th Congress), Texas",531794,235193,766987,21,Texas,69.33546461674057,30.664535383259427
184,CA-22,23.718766901027582,4.40334114536386,63.58007331290187,5.987620936241813,0.6218376299501233,9.879999999999999,"Congressional District 22 (119th Congress), California",695155,87092,782247,22,California,88.86643221386595,11.133567786134046
185,FL-22,60.51063486711913,2.6345299696565476,20.448298861021122,14.797746961990061,0.0698119292279277,36.08,"Congressional District 22 (119th Congress), Florida",767603,1617,769220,22,Florida,99.7897870570188,0.21021294298120174
186,NY-22,83.08048582114186,2.549574106781282,4.492722551752067,7.297526314177497,0.275988334303206,33.629999999999995,"Congressional District 22 (119th Congress), New York",598122,178849,776971,22,New York,76.98125155250325,23.018748447496755
187,TX-22,47.342665689099555,12.391610352359898,24.902195926424813,12.998042971273547,0.1562970667303222,44.81,"Congressional District 22 (119th Congress), Texas",669282,97705,766987,22,Texas,87.26119217144489,12.738807828555112
188,CA-23,45.66664388710449,4.438109556677178,37.370132088918396,8.583729535004052,0.4721226972303307,20.32,"Congressional District 23 (119th Congress), California",620876,142525,763401,23,California,81.33025762345085,18.669742376549152
189,FL-23,62.379259765853476,3.1724063458925373,19.691704086315656,12.547265740999036,0.11698327139219092,43.95,"Congressional District 23 (119th Congress), Florida",769202,19,769221,23,Florida,99.9975299686306,0.0024700313693983914
190,NY-23,92.6938085220476,0.7086581693684775,2.7989935239038073,2.001237470610073,0.44961432165986054,29.54,"Congressional District 23 (119th Congress), New York",421796,355175,776971,23,New York,54.28722564934856,45.71277435065144
191,TX-23,33.43456826892179,2.3555736689891917,57.70939956580009,4.192497903457141,0.3301565157417059,29.630000000000003,"Congressional District 23 (119th Congress), Texas",555076,211911,766987,23,Texas,72.37097890837785,27.629021091622153
192,CA-24,61.11416881379586,4.971762374833718,28.595469666241907,1.865903464076554,0.2302294645205947,37.84,"Congressional District 24 (119th Congress), California",712580,52149,764729,24,California,93.18072153664893,6.819278463351069
193,FL-24,18.44563021292027,1.6136351862404807,34.914780085996995,43.642335388281616,0.10174584261513754,29.720000000000002,"Congressional District 24 (119th Congress), Florida",769221,0,769221,24,Florida,100.0,0.0
194,NY-24,91.98965472394214,0.6990140379008507,3.028347439280769,2.412141705916925,0.19640220141679576,25.009999999999998,"Congressional District 24 (119th Congress), New York",266427,510544,776971,24,New York,34.29046901364401,65.70953098635599
195,TX-24,69.36430141215656,6.750709120082737,13.555220112394583,7.398232713059216,0.1403031155656611,52.800000000000004,"Congressional District 24 (119th Congress), Texas",766841,146,766987,24,Texas,99.98096447527793,0.019035524722061783
196,CA-25,31.51950151993082,3.1972720972592183,57.08847898570427,5.384664133107916,0.6964901557136929,16.43,"Congressional District 25 (119th Congress), California",679657,89703,769360,25,California,88.34056878444422,11.659431215555786
197,FL-25,37.13280439651968,4.345727735710629,39.41960958313629,16.88121885101224,0.17495003512623064,39.629999999999995,"Congressional District 25 (119th Congress), Florida",769072,149,769221,25,Florida,99.98062975399787,0.019370246002124225
198,NY-25,74.63488536511463,2.6153923846076155,7.965020368312965,12.31996768003232,0.07962158704507963,40.849999999999994,"Congressional District 25 (119th Congress), New York",709149,67822,776971,25,New York,91.27097407753956,8.729025922460426
199,TX-25,65.63922210360714,2.682710135970334,17.51934908416676,11.828049499943814,0.2015675918642544,30.03,"Congressional District 25 (119th Congress), Texas",554336,212651,766987,25,Texas,72.27449748170439,27.725502518295613
200,CA-26,51.77065601353944,7.946157100827519,34.85028879552096,2.162374912672564,0.18065709590766416,36.120000000000005,"Congressional District 26 (119th Congress), California",730672,28046,758718,26,California,96.30350143267987,3.6964985673201376
201,FL-26,26.078877166812514,1.0009556117292335,66.39700476110765,5.723923559537154,0.06759204914090293,28.310000000000002,"Congressional District 26 (119th Congress), Florida",725433,43788,769221,26,Florida,94.30748770509385,5.6925122949061455
202,NY-26,72.80794919615346,3.4344091376456976,6.214120799730329,15.11817585868698,0.25730542441843723,34.29,"Congressional District 26 (119th Congress), New York",770018,6953,776971,26,New York,99.10511460530702,0.8948853946929809
203,TX-26,64.74469657435652,7.779933665589112,14.90895654640782,9.793606819765834,0.17056419272703074,45.79,"Congressional District 26 (119th Congress), Texas",648063,118924,766987,26,Texas,84.49465245173647,15.50534754826353
204,CA-27,38.753122013507976,10.00831198451642,37.77174567736651,10.608220432223195,0.19675712140315937,29.32,"Congressional District 27 (119th Congress), California",705243,54984,760227,27,California,92.76742341432231,7.232576585677698
205,FL-27,20.223892053998238,1.997068330609867,70.43220041346213,5.9668094646233305,0.08853893925724032,41.18,"Congressional District 27 (119th Congress), Florida",769107,114,769221,27,Florida,99.98517981178361,0.014820188216390348
206,TX-27,43.678921683552936,1.347534869628887,48.88294553232316,4.5039261019956935,0.16393324364195105,19.93,"Congressional District 27 (119th Congress), Texas",544053,222934,766987,27,Texas,70.93379679186218,29.06620320813782
207,CA-28,32.09017705909815,35.36513374926209,25.080349874025288,4.665501448805651,0.21799605677929154,46.89,"Congressional District 28 (119th Congress), California",752338,5553,757891,28,California,99.26730888742577,0.7326911125742356
208,FL-28,18.52680792813578,1.5232354332995512,69.41830685273158,9.422328194275478,0.09789326384671783,29.330000000000002,"Congressional District 28 (119th Congress), Florida",736834,32387,769221,28,Florida,95.78963652838391,4.210363471616089
209,TX-28,23.562969455980195,1.1532784680980348,68.5872236124426,5.22198249759306,0.1597099765361821,19.919999999999998,"Congressional District 28 (119th Congress), Texas",623598,143389,766987,28,Texas,81.30489825772797,18.695101742272033
210,CA-29,27.233976191713882,9.465454931732554,55.481171926382814,5.646048941012677,0.20115221798572047,23.95,"Congressional District 29 (119th Congress), California",756910,541,757451,29,California,99.92857623793486,0.07142376206513688
211,TX-29,13.122266248134618,2.8894149127772346,64.87469767920547,17.942160242885812,0.15977975608501002,11.83,"Congressional District 29 (119th Congress), Texas",766645,342,766987,29,Texas,99.9554099352401,0.04459006475989815
212,AL-03,74.91287574575493,0.8543913492427718,2.042579738412116,19.765194756769162,0.16420949977053695,22.5,"Congressional District 3 (119th Congress), Alabama",350943,366811,717754,3,Alabama,48.894607344577665,51.105392655422335
213,AZ-03,29.427764455102583,2.7540634159339197,50.881961097788434,11.967386091127098,2.200266453503864,18.02,"Congressional District 3 (119th Congress), Arizona",793879,733,794612,3,Arizona,99.90775372131304,0.09224627868695666
214,AR-03,80.42773542844415,2.733817717259445,9.752721208026758,2.6732543862394222,0.7309938829194839,31.069999999999997,"Congressional District 3 (119th Congress), Arkansas",541074,212145,753219,3,Arkansas,71.834884674975,28.165115325024992
215,CA-03,75.58325169314648,6.309664778293649,12.082293308344337,1.8537291817523531,0.6212037313114964,40.26,"Congressional District 3 (119th Congress), California",570157,194473,764630,3,California,74.56639158808835,25.433608411911646
216,CO-03,73.99307636571817,0.6989829234911575,21.07915664051668,0.9009669830308342,1.0981206000483044,31.59,"Congressional District 3 (119th Congress), Colorado",457828,263902,721730,3,Colorado,63.434802488465216,36.565197511534784
217,CT-03,68.19044643923594,3.1931568647267983,13.507290585176271,13.02915315282206,0.07074669925302511,39.36,"Congressional District 3 (119th Congress), Connecticut",691800,29389,721189,3,Connecticut,95.92492397970574,4.075076020294264
218,FL-03,69.86860459665701,2.2949341083329156,10.360177607662926,14.775961866399856,0.11443959351315006,27.639999999999997,"Congressional District 3 (119th Congress), Florida",415824,353397,769221,3,Florida,54.05780653414298,45.94219346585702
219,GA-03,68.26462310138247,1.2932474842994794,4.436796577062599,23.49359404982138,0.10042132170306292,27.91,"Congressional District 3 (119th Congress), Georgia",399770,365366,765136,3,Georgia,52.24822776604421,47.75177223395579
220,IL-03,49.22248778705154,7.065657987037263,35.710325244574,6.082741413131598,0.11404352556213167,35.49,"Congressional District 3 (119th Congress), Illinois",752304,1373,753677,3,Illinois,99.81782646942922,0.18217353057078828
221,IN-03,86.10374337355937,1.839662752618914,4.284706265491849,5.505961534982179,0.053916158564165664,24.64,"Congressional District 3 (119th Congress), Indiana",457788,296159,753947,3,Indiana,60.7188568957765,39.2811431042235
222,IA-03,86.34108108846512,2.732261898256926,5.022949565597509,3.9292593300912517,0.0630088519753019,35.410000000000004,"Congressional District 3 (119th Congress), Iowa",619127,178424,797551,3,Iowa,77.62851529243898,22.37148470756102
223,KS-03,82.91324371998641,3.2266740365514135,7.073605487349085,4.381309922820242,0.1736127212124697,51.28,"Congressional District 3 (119th Congress), Kansas",658710,75760,734470,3,Kansas,89.6850790365842,10.314920963415798
224,KY-03,69.75039597811188,1.8670689534785436,3.997449570212156,20.242842075476553,0.12072279327186332,35.120000000000005,"Congressional District 3 (119th Congress), Kentucky",745131,5842,750973,3,Kentucky,99.22207589354079,0.7779241064592203
225,LA-03,71.16348145955773,1.2270446633687089,3.60537961749327,21.020076670472,0.8866785054895495,23.189999999999998,"Congressional District 3 (119th Congress), Louisiana",553573,222714,776287,3,Louisiana,71.31035300088756,28.68964699911244
226,MD-03,64.52071371285408,8.630063095736602,5.960914710746148,17.4435935470592,0.12065551431187321,51.690000000000005,"Congressional District 3 (119th Congress), Maryland",713329,58404,771733,3,Maryland,92.4320976296206,7.567902370379392
227,MA-03,71.28287010164303,6.596267901055981,17.013991251119247,3.4991860867527147,0.04431203731000299,38.48,"Congressional District 3 (119th Congress), Massachusetts",694694,86408,781102,3,Massachusetts,88.93768035416629,11.062319645833707
228,MI-03,78.3733557528944,2.0587462561084546,6.954793056942182,9.741649589266634,0.20177604960327886,36.65,"Congressional District 3 (119th Congress), Michigan",699775,75639,775414,3,Michigan,90.24533990874552,9.754660091254479
229,MN-03,79.84415278907697,6.711427815296552,3.325132568146398,7.2219009439048065,0.2624898307244445,50.36000000000001,"Congressional District 3 (119th Congress), Minnesota",683531,29780,713311,3,Minnesota,95.82510293546574,4.174897064534264
230,MS-03,61.74972997994137,0.8441490869554296,1.5944639608444005,33.24278840115831,0.8884646713290728,27.74,"Congressional District 3 (119th Congress), Mississippi",307243,433077,740320,3,Mississippi,41.501377782580505,58.498622217419495
231,MO-03,88.98567120406342,1.5022178282203298,2.5607041314307897,4.623101907299093,0.12308366039526111,34.58,"Congressional District 3 (119th Congress), Missouri",498498,270866,769364,3,Missouri,64.7935177627235,35.206482237276504
232,NE-03,87.84027510327948,0.6759728684862375,7.7717939166650885,1.1002447560541873,1.1391784362129524,23.799999999999997,"Congressional District 3 (119th Congress), Nebraska",283756,370079,653835,3,Nebraska,43.39871680163956,56.60128319836044
233,NV-03,49.88067772978812,17.74597384400619,17.197419256871598,9.97630810166292,0.3635748710577492,33.35,"Congressional District 3 (119th Congress), Nevada",766002,9297,775299,3,Nevada,98.80084973668224,1.1991502633177653
234,NJ-03,69.28174881561739,6.657832514875153,8.996977334338002,12.624695784723846,0.026502455374542055,45.21,"Congressional District 3 (119th Congress), New Jersey",706770,71254,778024,3,New Jersey,90.84167069396317,9.158329306036832
235,NM-03,41.15062646613474,0.7855343987572668,37.34299118946188,1.1789880826291965,17.574591443657276,25.69,"Congressional District 3 (119th Congress), New Mexico",439681,266163,705844,3,New Mexico,62.29152617292206,37.70847382707794
236,NY-03,62.13986455463728,20.350522268135904,12.033330463728191,3.8632059228650135,0.1929809458218549,52.38,"Congressional District 3 (119th Congress), New York",769598,7373,776971,3,New York,99.05105853371619,0.9489414662838125
237,NC-03,68.44850382741822,1.3383785664578984,6.709116214335421,20.04453723034099,0.3684759916492693,26.91,"Congressional District 3 (119th Congress), North Carolina",421566,324105,745671,3,North Carolina,56.53512071677724,43.464879283222764
238,OH-03,62.71487126259042,4.043586783453545,3.76327003258594,25.891170728435203,0.053309608792201965,44.24,"Congressional District 3 (119th Congress), Ohio",784379,2251,786630,3,Ohio,99.71384259435821,0.2861574056417884
239,OK-03,70.79848633638008,1.3325491634922177,12.540062805529475,5.118686623429412,4.510775141096614,21.18,"Congressional District 3 (119th Congress), Oklahoma",470609,321262,791871,3,Oklahoma,59.43000817052272,40.569991829477274
240,OR-03,73.20952830206696,7.174491376363348,9.660841184143433,5.063796386303783,0.4663696313540953,40.239999999999995,"Congressional District 3 (119th Congress), Oregon",659299,46910,706209,3,Oregon,93.35749048794338,6.6425095120566295
241,PA-03,36.14560235244927,4.6977013582104385,4.710210740246966,51.18702040228802,0.15439661938234497,41.54,"Congressional District 3 (119th Congress), Pennsylvania",764864,0,764864,3,Pennsylvania,100.0,0.0
242,SC-03,76.63358635489224,0.77225976262735,3.252935906606571,16.554971422221914,0.24983853381761612,25.240000000000002,"Congressional District 3 (119th Congress), South Carolina",357253,373951,731204,3,South Carolina,48.85818458323532,51.14181541676468
243,TN-03,83.81959796836223,1.1237124644347731,3.121148133094084,9.614425024701516,0.08443127030233334,27.400000000000002,"Congressional District 3 (119th Congress), Tennessee",514474,253397,767871,3,Tennessee,67.00005599898941,32.99994400101058
244,TX-03,63.23820932229442,10.185901716967198,13.266477973420402,10.81540924172877,0.20406432531563717,48.42,"Congressional District 3 (119th Congress), Texas",662204,104783,766987,3,Texas,86.33836036334384,13.661639636656162
245,UT-03,84.89832925476665,2.480238023978451,7.826270664248868,0.627277688773085,1.452439217619408,42.5,"Congressional District 3 (119th Congress), Utah",731008,86896,817904,3,Utah,89.37577026154658,10.624229738453412
246,VA-03,43.483554552444424,2.6342512599300294,6.506085166646402,43.419166690926275,0.24213945794325306,28.49,"Congressional District 3 (119th Congress), Virginia",778410,1177,779587,3,Virginia,99.84902262351733,0.1509773764826761
247,WA-03,82.6431508583236,3.7502480209637583,7.3022503198615185,1.647372346175688,0.5959345087816527,27.589999999999996,"Congressional District 3 (119th Congress), Washington",559657,209651,769308,3,Washington,72.74810609014854,27.25189390985145
248,WI-03,93.24810130962061,1.832084839887203,1.9786170267979173,1.1475182948981886,0.3349307129387748,27.389999999999997,"Congressional District 3 (119th Congress), Wisconsin",357886,378830,736716,3,Wisconsin,48.57855673013753,51.421443269862465
249,CA-30,59.820064753301615,11.924912480723835,19.8725397765061,4.640166049098497,0.1975121869221718,49.44,"Congressional District 30 (119th Congress), California",757074,1043,758117,30,California,99.8624222910184,0.1375777089815952
250,TX-30,23.04245677155524,3.390053771368467,25.41508154177357,45.594974785455186,0.19621142862760133,28.83,"Congressional District 30 (119th Congress), Texas",757808,9179,766987,30,Texas,98.80323916833011,1.1967608316698979
251,CA-31,18.510169300837127,20.264847679249293,55.79448053436228,3.309762612141491,0.34939392550429815,24.310000000000002,"Congressional District 31 (119th Congress), California",756753,509,757262,31,California,99.93278416188849,0.06721583811151226
252,TX-31,65.45523997079945,3.913552790180466,19.506986061830467,7.772099893044497,0.15754715379522266,36.53,"Congressional District 31 (119th Congress), Texas",597721,169266,766987,31,Texas,77.93104707120199,22.068952928798012
253,CA-32,58.05917968965403,11.705799962502619,21.542429021502173,4.997261220723552,0.1981479234906385,50.970000000000006,"Congressional District 32 (119th Congress), California",748857,9465,758322,32,California,98.75184947819,1.2481505218099962
254,TX-32,43.152807612924136,7.352245017326009,23.626911173434713,22.93807871709689,0.1988230516918895,39.07,"Congressional District 32 (119th Congress), Texas",766663,324,766987,32,Texas,99.95775678075378,0.0422432192462193
255,CA-33,22.628237440791857,7.10101940069071,56.414684035776915,11.453989493549074,0.2557875047387343,20.48,"Congressional District 33 (119th Congress), California",754026,3192,757218,33,California,99.57845693050086,0.4215430694991403
256,TX-33,21.904079990689343,5.984121281429793,45.1207602353977,24.923465386113964,0.23681454081761738,22.2,"Congressional District 33 (119th Congress), Texas",766541,446,766987,33,Texas,99.9418503833833,0.05814961661670928
257,CA-34,16.834183709064522,19.631586536001823,54.1315702571592,6.606652000204647,0.29836792974981746,27.589999999999996,"Congressional District 34 (119th Congress), California",757694,0,757694,34,California,100.0,0.0
258,TX-34,11.353140551140935,0.6198351791604793,86.76241540746115,0.7610777967965358,0.10972941723250622,17.89,"Congressional District 34 (119th Congress), Texas",657726,109261,766987,34,Texas,85.75451735166307,14.245482648336935
259,CA-35,18.820837034327813,11.941898740791054,59.27059929985893,7.602696065625163,0.26626260515178435,21.84,"Congressional District 35 (119th Congress), California",761422,917,762339,35,California,99.87971230646733,0.12028769353266723
260,TX-35,35.566585147951955,3.01372582639221,45.67406351240378,13.029337713084205,0.10811005928907258,29.599999999999998,"Congressional District 35 (119th Congress), Texas",727608,39379,766987,35,Texas,94.86575391760226,5.1342460823977465
